vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
591,3406,disturb,방해하다; 어지럽히다,Don't disturb me when I am busy at work.,내가 일하느라 바쁠 때에는 방해하지 마라.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
562,3407,discard,"버리다, 포기하다",We discard the old for the new too frequently and without thought. 05,우리는 새것을 위해 오래된 것을 생각 없이 너무 자주 버린다.,throw away,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,6,A_능률본문
313,3408,coexist,"동시에 존재하다, 공존하다",Different cultures coexist successfully in Canada.,캐나다에는 서로 다른 문화들이 성공적으로 공존한다. Unit,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
5416,3409,carbon,탄소,Diamond is a form of carbon.,다이아몬드는 탄소의 한 형태이다.,element,word,FALSE,30,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
532,3410,despite,~에도 불구하고,"Despite the cold weather, many people came to the event.",추운 날씨에도 불구하고 많은 사람들이 행사에 왔다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,4,A_능률본문
2133,3411,deforestation,명 삼림 벌채[파괴],Deforestation left the soil exposed to harsh weather.,삼림 벌채는 토양이 거친 날씨에 노출되게 했다.,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
942,3412,inevitable,"피할 수 없는, 불가피한",The changing of the seasons is an inevitable feature of the earth's climate.,계절의 변화는 지구 기후의 불가피한 특징이다.,unavoidable,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
1026,3413,keep out,~을 안에 들이지 않다,Students must keep out of the teacher's lounge.,학생들은 교사용 휴게실에 들어가서는 안 된다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | 기존 엑셀 통합본,2,A_능률본문
479,3414,cut away,"(필요 없는 부분을) 베어내다, 잘라내다",Cut away the dead branches from the tree.,나무의 죽은 가지들을 잘라내라.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
5475,3415,complain,"불평하다, 항의하다",Customers complained about the service.,고객들이 서비스에 대해 불평했다.,"grumble, protest",word,FALSE,11,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
4709,3416,satisfaction,만족(감); 만족을 주는 것,Customer satisfaction is our priority.,고객 만족은 우리의 우선순위이다.,"contentment, pleasure",word,FALSE,22,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,3,C_EBS
465,3417,crude,"천연 그대로의, 가공하지 않은; 조잡한",Each day nearly a billion gallons of crude oil are used in the United,매일 거의 10억 갤런의 원유가 미국에서 사용된다.,raw,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,A_능률본문
448,3418,count out,세어보다; ~을 제외하다,They counted her out of the lineup because of her injury.,그들은 부상 때문에 그녀를 선발 명단에서 제외시켰다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
446,3419,count,"세다, 계산하다; 간주하다; 중요하다",Don't count your chickens before they hatch.,<속담> 떡 줄 사람은 생각도 않는데 김칫국부터 마신다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,3,A_능률본문
306,3420,clarify,"명백하게 하다, 분명해지다",Can you clarify what it is you're proposing?,당신이 제안하고 있는 것을 분명히 말씀해 주시겠습니까?,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
2139,3421,demerit,"명 단점, 결점; (성적표 등에 기재되는) 벌점",I read some articles debating the merits and demerits of the two candidates.,나는 두 후보자의 장점과 단점에 대해 논쟁하는 몇몇 기사를 읽었다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2066,3422,characteristics in,~에서의 특징들,Consider the characteristics in his art.,그의 예술에 나타난 특징들을 고려해라.,"features, traits",word,TRUE,,,PDF: 어휘끝 수능,1,B_어휘끝
2735,3423,viewpoint,"명 견해, 관점",They approached the economic issue from opposite viewpoints.,그들은 상반된 관점에서 그 경제 문제에 접근했다.,point of view,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
126,3424,aspect,측면; 방향,Eating healthy foods is just one aspect of a healthy lifestyle.,건강식을 먹는 것은 건강한 생활방식의 단지 한 측면일 뿐이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
5492,3425,confucian,"유교의, 유교 학자",Confucian values are still important.,유교적 가치는 여전히 중요하다.,"moral, ethical",word,FALSE,56,,PDF: 워드마스터 수능2000,1,D_기타
1757,3426,take the place of,~을 대신하다,Computers have taken the place of typewriters.,컴퓨터가 타자기를 대신하게 되었다.,"replace, substitute",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
576,3427,dispensable,"없어도 되는, 불필요한",No one in the world is dispensable.,세상에 없어도 되는 사람은 없다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
5473,3428,compare,"비교하다, 비유하다",Compare the two pictures carefully.,그 두 사진을 주의 깊게 비교해라.,"contrast, correlate",word,FALSE,7,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
2080,3429,commerce,명 상업; 무역,Commerce involves buying and selling goods and services.,상업은 상품과 서비스를 사고파는 것을 포함한다.,trade,word,FALSE,8,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
323,3430,combine,결합하다[되다]; 겸비하다,"Combine sugar, flour, and eggs in a large bowl and mix well.","설탕과 밀가루, 계란을 큰 그릇에 넣고 잘 섞어라.",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,5,A_능률본문
2711,3431,tuition,"명 수업료, 등록금",Students ranked in the top 10% will be provided with 30% off the,상위 10퍼센트에 해당하는 학생들은 30퍼센트의 등록금 할인이 주어질 것이다.,,word,FALSE,68,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
314,3432,cognitive,"인식의, 인지의","Studies have shown that as anger increases, cognitive processing",연구들은 화가 날수록 인지 과정의 속도는 느려진다는 것을 보여주었다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,9,A_능률본문
2021,3433,beverage,"명 (물이 아닌) 음료, 마실 것",Coffee has become one of the most popular beverages in Korea.,테마로 외우는 어휘 III,,word,FALSE,65,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
4891,3434,stimulation,자극,Children need mental stimulation.,아이들은 정신적 자극이 필요하다.,"excitement, incentive",word,FALSE,,,PDF: 2022 수능특강 단어장 | 기존 엑셀 통합본,2,C_EBS
4935,3435,supervision,"관리, 지휘",Children need constant supervision.,아이들은 끊임없는 감독(관리)이 필요하다.,"oversight, control",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5856,3436,imagination,상상력,Children have a vivid imagination.,아이들은 생생한 상상력을 가지고 있다.,"creativity, fancy",word,FALSE,,,기존 엑셀 통합본,1,D_기타
3378,3437,develop,"(취미·습관 등을) 들이다, 붙이다",Children develop quickly.,아이들은 빠르게 발달(개발)한다.,"grow, evolve",word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
2738,3438,visual,"시각의, (눈으로) 보는 cf. visualize 시각화하다 visually 시각적으로",The students took part in an experiment on visual perception.,학생들은 시각적 지각에 대한 한 실험에 참여했다.,,word,FALSE,6,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,B_어휘끝
1905,3439,vulnerable,"상처받기 쉬운; 취약한, 저항력이 없는","When choosing what to eat, teenagers are particularly vulnerable to","무엇을 먹을지 고를 때, 십대들은 또래의 영향에 특히 취약하다.",weak,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
5526,3440,curiosity,호기심,Children are full of curiosity.,아이들은 호기심이 많다.,"inquisitiveness, interest",word,FALSE,,,기존 엑셀 통합본,1,D_기타
1784,3441,thermometer,"온도계, 체온계",The thermometer registered 32 degrees.,온도계가 32도를 가리켰다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
2092,3442,configuration,"명 배열, 배치",The seating configuration of the plane is twelve rows of six seats.,그 비행기의 좌석 배열은 6인용 좌석 12열이다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
288,3443,check over,"점검하다, 검사하다",Check over the document before you give it to the boss.,사장님께 서류를 제출하기 전에 검토해라.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
265,3444,carry on,~을 계속하다,"Just carry on with what you're doing to achieve your goals, no matter what happens.","무슨 일이 생기더라도, 네 목표를 달성하기 위하여 네가 하던 일을 계속하라.",,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 어휘끝 수능,2,A_능률본문
5591,3445,disease,질병,Cancer is a serious disease.,암은 심각한 질병이다.,"illness, sickness",word,FALSE,29,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
6142,3446,phrase,"구절, 관용구",Can you translate this phrase?,이 구절(관용구/말투)을 번역할 수 있나요?,"expression, clause",word,FALSE,7,,PDF: 능률_고교필수2000 일별 단어 목록,1,D_기타
1819,3447,translate,"번역하다, 해석하다",He has translated this Korean novel into English.,그는 이 한국 소설을 영어로 번역했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,5,A_능률본문
1377,3448,prove,"증명하다, 입증하다; (~으로) 판명되다",Tests have proven that the car has mechanical problems.,실험은 그 차가 기계적인 결함이 있다는 것을 입증했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
2517,3449,pick up,"(차로) 데리러 가다; 개선되다, 좋아지다; 들어서 익히다",I'll drop by my parents' house after I pick up the kids from school.,나는 학교에 아이들을 차로 데리러 간 후 부모님 댁에 들를 것이다.,,word,TRUE,,,PDF: 어휘끝 수능,1,B_어휘끝
1168,3450,move over,(자리를 만들려고) 자리를 옮기다,Could you move over just a bit?,조금만 자리를 옮겨주시겠어요?,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
900,3451,identify,(신원 등을) 확인하다; () (~와) 동일시하다,The man has not been identified yet.,그 남자의 신원은 아직 확인되지 않았다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,11,A_능률본문
863,3452,hang on,"~에 매달리다, 걸다; 기다리다",I'd like to hang pictures on the wall without using nails.,못을 사용하지 않고 그림들을 벽에 걸고 싶다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 어휘끝 수능,2,A_능률본문
680,3453,estimate,"(가치 등을) 추정하다, 평가하다; 추정; 견적서",It is too early to estimate how much this model will cost.,이 기종의 가격이 얼마가 될지 추정하는 것은 너무 이르다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,11,A_능률본문
3556,3454,explain,설명하다,Can you explain how it works?,그것이 어떻게 작동하는지 설명할 수 있나요?,"clarify, describe",word,FALSE,27,,PDF: 2022 수능완성 단어장 | PDF: 워드마스터 수능2000,2,C_EBS
610,3455,drop off,~을 도중에 차에서 내려놓다; 줄다,Can you drop me off at the corner?,저를 모퉁이에서 내려주실래요?,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장,2,A_능률본문
2146,3456,describe,"동 묘사하다, 서술하다",He described the accident very carefully.,그는 그 사고를 매우 신중하게 묘사했다.,depict,word,FALSE,4,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
1621,3457,specific,"구체적인, 명확한; 특정한",Can you be more specific?,좀 더 구체적일(특정한) 수 있나요?,"precise, explicit",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,7,A_능률본문
1836,3458,try on,~을 입어보다,Can I try on this piece of clothing?,이 옷을 입어봐도 되나요?,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
2005,3459,autograph,명 (유명인의) 사인 동 (유명인이) 사인을 해주다,Can I have your autograph?,사인(서명하다)을 받을 수 있을까요?,signature,word,FALSE,20,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
5383,3460,borrow,빌리다,Can I borrow your pen?,펜 좀 빌려도 될까요?,"loan, take",word,FALSE,58,,PDF: 워드마스터 수능2000,1,D_기타
2205,3461,emergency,명 비상(사태),"May I have your attention, please? This is an emergency. A fire has",빠르게 외우는 빈출 기본 어휘,,word,FALSE,18,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
1791,3462,thrive,"번성하다, 번영하다",The town thrived because of its investment into tourism.,그 마을은 관광업에 투자한 덕분에 번창했다. Unit,prosper,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
682,3463,ethics,윤리학; 윤리,Ethics is the study of what is right and what is not.,윤리학은 무엇이 옳고 그른 것인지를 연구하는 학문이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,4,A_능률본문
232,3464,bring over,"가지고 오다, 데리고 오다",They'll bring over an expert in that field from abroad. DAY 59,그들은 해외에서 그 분야의 전문가를 모시고 올 것이다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
5192,3465,wheat,밀,Bread is made from wheat.,빵은 밀로 만들어진다.,"grain, cereal",word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
1884,3466,vein,정맥,Veins carry blood back to the heart.,테마로 외우는 어휘 IV,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,3,A_능률본문
301,3467,circulate,순환하다[시키다]; (소문 등이) 퍼지다; 배포하다,Refrigerators run better if the cold air can circulate easily.,"차가운 공기가 원활하게 순환할 수 있다면, 냉장고는 더 잘 작동한다.",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,A_능률본문
203,3468,blend,"섞다, 혼합하다; 조화되다, 어울리다 혼합물","In a saucepan, blend flour with cold water and slowly stir it.",소스 냄비에 밀가루를 차가운 물과 섞어서 천천히 저어라.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
975,3469,instinct,"본능, 본성",Birds have an instinct to build nests.,새에게는 둥지를 지으려는 본능이 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
199,3470,biotechnology,생물[생명] 공학,Biotechnology is a rapidly-growing new field.,생명 공학은 빠르게 성장하는 새로운 분야이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
197,3471,biology,생물학,I got a college degree in biology because of my interest in living creatures.,나는 생물에 대한 관심 때문에 생물학 학사 학위를 받았다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
1911,3472,warfare,"전쟁, 전투, 싸움",Horses were important for transportation and played a major part in,말은 중요한 교통수단이었으며 전쟁에서 중요한 역할을 했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
2025,3473,biofuel,"명 (자연에서 얻는) 바이오 연료, 생물 연료",Various plants and plant-derived materials are used for biofuel manufacturing.,다양한 식물과 식물에서 추출된 물질들이 바이오 연료 제조에 사용된다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2177,3474,dominate,"(어떤 장소에서) 가장 크다, 두드러지다; 지배하다",Her loud voice totally dominated the conversation.,그녀의 큰 목소리는 대화를 완전히 지배했다.,prevail,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
915,3475,impersonal,개인적인 감정을 섞지 않은; 비인격적인,We discussed the weather and other impersonal topics.,우리는 날씨와 그 밖의 일반 적인 주제들에 관해 이야기를 나눴다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
2022,3476,beware,"동 조심하다, 주의하다",You should beware of undercooked food when there is hot weather.,더운 날씨에는 설익은 음식을 조심해야 한다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
3389,3477,disadvantage,"불리, 불이익",Being small is a disadvantage.,작은 것은 불리한 점(단점)이다.,"drawback, handicap",word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5828,3478,hive,벌집; 북새통을 이루는 곳,Bees live in a hive.,벌들은 벌집에 산다.,"colony, swarm",word,FALSE,54,,PDF: 능률_고교필수2000 일별 단어 목록,1,D_기타
2658,3479,sting,"(독침 등으로) 쏘다, 찌르다 / (곤충의 침·가시 등에) 쏘인 상처; 찌르다, 쏘다",The jellyfish stung the surfer. [sti¥],해파리가 파도 타던 사람을 쐈다.,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
4817,3480,slip,(가늘고 긴) 종이 조각,Be careful not to slip.,미끄러지지(실수하다/쪽지) 않게 조심해라.,"slide, error",word,FALSE,26,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
1387,3481,punish,"처벌하다, 벌주다",Bad behavior should be punished.,나쁜 행동은 처벌(응징)받아야 한다.,"chastise, discipline",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록,4,A_능률본문
691,3482,excess,"초과, 과잉 초과한",You should pay a charge for excess baggage.,당신은 초과 수화물 요금을 지불해야 합니다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
1997,3483,astronomy,명 천문학,Her love of astronomy began when her father first,그녀의 천문학에 대한 애정은 아버지가 처음 그녀에게 별에 관해 가르쳐 주셨을 때 시작되었다.,,word,FALSE,7,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
421,3484,continent,"대륙, 육지",the North American continent,북아메리카 대륙,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
1129,3485,medication,약물; 약물 치료,Are you taking any medication?,어떤 약(약물 치료)을 복용 중이신가요?,"medicine, drug",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
178,3486,be for,찬성하다; 지지하다,Are you for or against the plan?,"너는 그 계획에 찬성이야, 반대야?",,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
419,3487,content,() 내용(물); 함유량; (연설·문서 등의) 내용,This milk has a lower fat content. ( ),이 우유는 지방 2함유량이 낮다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,8,A_능률본문
93,3488,anthropology,인류학,We studied ancient civilizations in our anthropology class.,우리는 인류학 수업에서 고대 문명을 공부했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
1508,3489,roam,"걸어 다니다, 거닐다",I let my children roam freely on the beach.,나는 내 아이들이 해변에서 자유롭게 거닐도록 해줬다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
1463,3490,reproduce,"번식하다; 재생하다, 재현하다; 복사하다, 복제하다",The dark atmosphere of the novel has been perfectly reproduced in the film.,그 소설의 어두운 분위기가 영화에서 완벽하게 재현되었다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
40,3491,adapt,적응하다[시키다]; 개조하다,Humans have some capacity to adapt to climate change.,인간은 기후 변화에 적응하는 능력을 가지고 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
1219,3492,occur to,(감정·생각 등이) 떠오르다,It didn't occur to me to ask him for help.,그에게 도움을 요청해야겠다는 생각이 떠오르지 않았다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1962,3493,altruism,"명 이타주의, 이타심",She shows her altruism when she donates her extra money to the [%ltru:/zm] poor. 29,그녀는 자신의 돈을 가난한 사람들에게 기부할 때 이타심을 보여준다.,,word,FALSE,86,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2008,3494,avail,동 도움이 되다; 유용하다,"If you are being lazy, no good chance can avail you.",게으르면 어떤 좋은 기회도 소용이 없을 것이다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
1874,3495,vain,"헛된, 무익한; 허영심이 강한","I ran to catch the last bus, but it was in vain.",나는 마지막 버스를 타기 위해 달렸지만 소용이 없었다.,useless,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,3,A_능률본문
792,3496,futile,"쓸모없는, 무익한",She accepted that it was futile to try to compete with him.,그녀는 그와 경쟁하려 한 것이 무익했다는 것을 인정했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
5658,3497,equal,"같은, 동일한; 평등한",All men are created equal.,모든 인간은 평등하게(같은/~와 같다) 창조되었다.,"equivalent, even",word,FALSE,15,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
44,3498,adhere to,고수[고집]하다; 들러붙다,Glue is used to make one surface adhere to another.,접착제는 한쪽 면이 다른 면에 붙게 하는 데 사용된다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,3,A_능률본문
1275,3499,pay off,전액을 지불하다; 대가를 얻다,Jay paid off his debt after five years.,Jay는 5년 후에 자신의 빚을 다 갚았다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,3,A_능률본문
