vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
6524,5228,trace element,미량 원소,,,,word,TRUE,,,기존 엑셀 통합본,1,D_기타
5759,5229,futuristic,"미래의, 미래형의 / 미래의; 초현대적인",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4318,5230,open,"미결의, 해결되지 않은",,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5085,5231,uncivilised,미개한,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
6221,5232,puddle,물웅덩이,,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
6602,5233,waterborne,물에 의해 운반되는 / 물에 떠 있는,,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
5092,5234,underwater,물속에서; 물속의,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
6013,5235,mechanical,물리적인; 기계적인,,,,word,FALSE,30,,PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,2,D_기타
2960,5236,back down,"물러서다, 굴복하다",,,,word,TRUE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장,2,C_EBS
4856,5237,splash park,물놀이장,,,,word,TRUE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4988,5238,textual,"문자로 이루어지는, 문자의",,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
4294,5239,octopus,문어,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
3431,5240,doorknob,문손잡이,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
3148,5241,civilization,문명 / 문명(사회) / 문명 (사회),,,,word,FALSE,16,,PDF: 2022 수능완성 단어장 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,C_EBS
3929,5242,infinitude,무한함,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5974,5243,limitless,무한의,,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4251,5244,neutral color,무채색,,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5129,5245,unrivaled,"무적의, 비할 데 없는",,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5302,5246,armed,"무장한, 무기를 사용하는",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
3674,5247,free-rider problem,무임승차자 문제,,,,word,TRUE,,,PDF: 2022 수능특강 단어장,1,C_EBS
3673,5248,free rider,무임승차자,,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
2951,5249,automatic,무의식적인; 자동의,,,,word,FALSE,30,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
4217,5250,mute,"무음이 되게 하다, 소리를 죽이다; 무",,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
4122,5251,martial arts,"무술, 무도",,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
4277,5252,numberless,무수한,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4986,5253,terrifyingly,무섭게,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5087,5254,uncritical,무비판적인,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
6554,5255,uncritically,"무비판적으로, 비판력 없이",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4591,5256,recklessly,무모하게,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5340,5257,batch,"무리, 묶음",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4022,5258,kneel down,무릎을 꿇어앉다,,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5479,5259,complimentary,무료의; 칭찬하는,,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
3672,5260,free content,무료 콘텐츠,,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
3776,5261,helpless,무력한,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
3777,5262,helplessness,무력감; 난감함,,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | 기존 엑셀 통합본,2,C_EBS
3036,5263,blunt-toothed,"무딘 이빨을 가진, 이빨이 무딘",,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
4316,5264,onstage,무대 위에서; 무대 위의,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
6161,5265,plod,"무거운 걸음으로 걷다, 천천히 나아가다",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4278,5266,numbness,"무감각, 둔해짐, 마비",,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
3362,5267,depiction,묘사,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
4737,5268,seedling,묘목,,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,2,C_EBS
6149,5269,pipe dream,"몽상, (속이 텅 비어 있는) 헛된 꿈",,,,word,TRUE,,,기존 엑셀 통합본,1,D_기타
6414,5270,spike,못; 급증하다,,,,word,FALSE,81,,PDF: 워드마스터 수능2000,1,D_기타
6356,5271,severely,"몹시, 심하게",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
4019,5272,keen to do,몹시 ~하고 싶은,,,,word,TRUE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5650,5273,engross,"몰두시키다, 마음을 빼앗다",,,,word,FALSE,94,,PDF: 워드마스터 수능2000,1,D_기타
3734,5274,goal-oriented,목표 지향적인,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
6010,5275,meadow,"목초지, 초원",,,,word,FALSE,87,,PDF: 워드마스터 수능2000,1,D_기타
5211,5276,woodwork,목조부,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4553,5277,purposively,목적을 갖고,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5422,5278,catalog,"목록을 작성하다; 분류하다; 목록, 일람표",,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
5279,5279,ambiguity,모호함 (ambiguity의 오타),,,,word,FALSE,50,,PDF: 능률_고교필수2000 일별 단어 목록,1,D_기타
3236,5280,congregate,모이다,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4803,5281,simulator,모의실험 장치,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
3698,5282,gather,"모으다, 모이다",,,,word,FALSE,3,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,C_EBS
4045,5283,lead by example,모범을 보이다,,,,word,TRUE,,,PDF: 2022 수능완성 단어장,1,C_EBS
6517,5284,to name a few,몇 가지 예만 들면,,,,word,TRUE,,,기존 엑셀 통합본,1,D_기타
3151,5285,clarity,명확성,,,,word,FALSE,,,PDF: 2022 수능완성 단어장,1,C_EBS
5227,5286,Pluto,명왕성,,,,word,FALSE,,,기존 엑셀 통합본,1,D_기타
5710,5287,feel honored,명예스럽게[영광으로] 여기다,,,,word,TRUE,,,기존 엑셀 통합본,1,D_기타
5941,5288,keep in mind,명심하다,,,,word,TRUE,,,기존 엑셀 통합본,1,D_기타
3559,5289,explicitly,"명시적으로, 명백하게",,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장,2,C_EBS
2944,5290,attraction,"명소, 인기 있는 구경거리; 끌어당김",,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | 기존 엑셀 통합본,2,C_EBS
4273,5291,noun,명사,,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
5088,5292,undeniable,"명백한, 부인할 수 없는",,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4355,5293,outright,"명백한, 노골적인",,,,word,FALSE,,,PDF: 2022 수능특강 단어장,1,C_EBS
4338,5294,order,명령(하다); 질서; 순서; 주문(하다),,,,word,FALSE,14,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,3,C_EBS
2417,5295,milestone,명 획기적인[중요한] 사건 (= landmark)                                                      PART 5,,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,3,B_어휘끝
2573,5296,realism,"명 현실주의, 현실성; 사실주의",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2457,5297,nostalgia,"명 향수(鄕愁), 옛날을 그리워함",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2453,5298,navy,명 해군,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2530,5299,port,"명 항구 (도시), 항만",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2507,5300,pavement,"명 포장도로; 인도, 보도 (= sidewalk)",,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2503,5301,patent,명 특허(권) 동 특허를 받다,,,,word,FALSE,41,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,B_어휘끝
2502,5302,pasture,"명 초원, 목초지 (= meadow)",,,,word,FALSE,74,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2295,5303,gymnastics,"명 체조, 체육",,,,word,FALSE,70,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2384,5304,lane,명 차선; 좁은 길,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2318,5305,housewarming,명 집들이,,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2493,5306,painkiller,명 진통제,,,,word,FALSE,85,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2551,5307,proponent,"명 지지자, 찬성자 (= advocate)",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2396,5308,longevity,"명 장수(長壽), 오래 삶",,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2412,5309,mercy,"명 자비, 인정",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2270,5310,fund,명 자금 동 자금을 대다,,,,word,FALSE,72,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2488,5311,overpopulation,명 인구 과잉,,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2307,5312,heredity,명 유전; 유전적 특징,,,,word,FALSE,67,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2387,5313,legacy,"명 유산, 유물, 물려받은 것",,,,word,FALSE,96,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2410,5314,menace,"명 위협, 협박 (=threat) 동 위협하다",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2644,5315,spacecraft,명 우주선 (= spaceship),,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2501,5316,pastime,"명 오락, 취미, 여가 활동 (= recreation)",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2587,5317,rehearsal,"명 예행연습, 리허설",,,,word,FALSE,39,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2545,5318,primate,"명 영장류 ((사람, 원숭이, 유인원을 포함하는 개념))",,,,word,FALSE,87,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,B_어휘끝
2509,5319,pension,"명 연금, 생활보조금",,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2366,5320,intonation,"명 억양, 어조",,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2505,5321,patriotism,명 애국심,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2584,5322,referee,"명 심판 동 심판하다, 중재하다",,,,word,FALSE,70,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
2328,5323,immediacy,"명 신속성, 긴급성; 직접성",,,,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
2506,5324,patrol,명 순찰(대) 동 순찰을 돌다,,,,word,FALSE,82,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2713,5325,turmoil,"명 소란, 혼란 (= confusion)",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2278,5326,germ,"명 세균, 병균",Wash your hands to prevent the spread of germs.,세균(미생물/싹)의 확산을 막기 위해 손을 씻어라.,"bacteria, microbe",word,FALSE,33,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2610,5327,saint,"명 성인(聖人), 성자 ((약어 St.)); 성인과 같은 사람",She was treated like a living saint in her village.,그녀는 마을에서 살아있는 성인(성자)처럼 대우받았다.,holy person,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2261,5328,forefather,"명 선조, 조상 (= ancestor)",We should respect the traditions of our forefathers.,우리는 조상들의 전통을 존중해야 한다.,"ancestor, predecessor",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2579,5329,reciprocity,"명 상호 의존, 호혜",The agreement was based on the principle of reciprocity.,그 협정은 상호주의(호혜성) 원칙에 기반했다.,"mutuality, exchange",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2381,5330,label,"명 상표, 라벨 동 상표[라벨]를 붙이다",Always read the label before taking medicine.,약을 복용하기 전에 항상 라벨(표/분류하다)을 읽어라.,"tag, category",word,FALSE,16,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
2440,5331,morale,"명 사기, 의욕",The victory boosted the morale of the entire team.,승리는 팀 전체의 사기(의욕)를 북돋웠다.,"spirit, confidence",word,FALSE,84,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
2267,5332,fraud,"명 사기(꾼), 속임 (= deception)",He was arrested for committing insurance fraud.,그는 보험 사기(속임수)를 저지른 혐의로 체포되었다.,"deception, scam",word,FALSE,86,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2460,5333,obesity,"명 비만, 비대",Obesity is a major risk factor for heart disease.,비만은 심장 질환의 주요 위험 요인이다.,"overweight, fatness",word,FALSE,90,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,B_어휘끝
2514,5334,pessimism,"명 비관주의, 비관론 (↔ optimism 낙관주의)",The economic report was full of pessimism.,경제 보고서는 비관주의(비관)로 가득했다.,"negativism, cynicism",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2427,5335,misfortune,"명 불운, 불행",He accepted his misfortune with great courage.,그는 대단한 용기로 자신의 불행(역경)을 받아들였다.,"adversity, tragedy",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2747,5336,well-being,"명 복지, 안녕",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2740,5337,vowel,명 모음 (글자),,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2438,5338,monologue,명 독백; 1인극,The play begins with a powerful monologue by the main actor.,그 연극은 주연 배우의 강렬한 독백으로 시작된다.,"soliloquy, speech",word,FALSE,25,,PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2543,5339,presidency,명 대통령 임기[직]; 회장 임기[직],His presidency was marked by significant economic reforms.,그의 대통령 임기(직)는 중대한 경제 개혁으로 특징지어졌다.,"tenure, chairmanship",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2464,5340,odor,"명 냄새, (특히) 악취",The scientific experiment produced a strange and pungent odor.,그 과학 실험은 이상하고 자극적인 냄새(악취)를 풍겼다.,"scent, smell",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2426,5341,misdeed,"명 나쁜 짓, 악행 (= offense / offence)",He spent his life trying to make up for his past misdeeds.,그는 과거의 비행(악행)을 보상하기 위해 평생을 보냈다.,"wrongdoing, crime",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2497,5342,parasite,"명 기생 동물[식물], 기생충",A parasite lives off another organism at its expense.,기생 생물은 다른 유기체에 기생하며 그 희생으로 살아간다.,hanger-on,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
2439,5343,monument,"명 기념물[관]; 유물, 유적",The national monument was built to honor the fallen heroes.,국가 기념물은 전사한 영웅들을 기리기 위해 세워졌다.,"memorial, statue",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2437,5344,monarchy,명 군주제; 군주국,The country transitioned from a monarchy to a republic.,그 나라는 군주제에서 공화국으로 전환되었다.,"kingdom, kingship",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2462,5345,observatory,명 관측소; 천문대; 기상대,The mountain-top observatory offers a clear view of the stars.,산 정상의 천문대(관측소)는 별을 선명하게 관찰할 수 있는 뷰를 제공한다.,watchtower,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2469,5346,orchard,명 과수원,They spent the afternoon picking apples in the orchard.,그들은 오후를 과수원에서 사과를 따며 보냈다.,"grove, fruit garden",word,FALSE,70,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2491,5347,overwork,"명 과로 동 과로하다, 과로시키다",His sudden illness was the result of extreme overwork.,그의 갑작스러운 병은 극심한 과로의 결과였다.,"exhaustion, strain",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2484,5348,overestimate,명 과대평가 동 과대평가하다 (↔ underestimate 과소평가(하다)),It is dangerous to overestimate your own abilities in a crisis.,위기 상황에서 자신의 능력을 과대평가하는 것은 위험하다.,"overrate, amplify",word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2309,5349,hibernation,"명 겨울잠, 동면",Bears store fat before entering their winter hibernation.,곰들은 겨울 동면(휴면)에 들어가기 전 지방을 저장한다.,"dormancy, sleep",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2490,5350,overview,"명 개요, 개관",The professor gave a brief overview of the semester's curriculum.,교수는 이번 학기 교과 과정에 대한 간략한 개요를 설명했다.,"summary, synopsis",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2568,5351,rainfall,명 강우(량),The region recorded its highest annual rainfall in a decade.,그 지역은 10년 만에 최고의 연간 강우량을 기록했다.,"precipitation, showers",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2608,5352,runway,명 1. 활주로 2. (패션쇼장의) 무대 (= catwalk),The plane accelerated down the runway for takeoff.,비행기가 이륙을 위해 활주로를 따라 가속했다.,airstrip,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2520,5353,pirate,"명 1. 해적 2. 저작권 침해자, 표절자             동 표절하다, 저작권을 침해하다",Modern pirates still pose a threat to international shipping.,현대의 해적들은 여전히 국제 해운에 위협이 되고 있다.,"buccaneer, marauder",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2456,5354,norm,명 1. 표준 (= standard) 2. 평균 (= average) 3. ((복수형)) 규범; 기준,Social norms vary significantly from one culture to another.,사회적 규범(표준)은 문화마다 상당히 다르다.,"standard, rule",word,FALSE,27,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,B_어휘끝
2495,5355,paradigm,"명 1. 패러다임, (특정 시대의 지배적인) 사고의 틀 2. 전형적인 예[양식]",The new discovery led to a paradigm shift in modern physics.,새로운 발견은 현대 물리학의 패러다임(전형) 전환으로 이어졌다.,"model, pattern",word,FALSE,86,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,B_어휘끝
2435,5356,mold,"명 1. 틀, 거푸집 2. 곰팡이       동 (틀에 넣어) 만들다",,,,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
2500,5357,passage,"명 1. 통로 2. (책 등의) 단락, 구절 3. (시간의) 흐름",,,,word,FALSE,44,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,3,B_어휘끝
2597,5358,resilience,"명 1. 탄성, 탄력(성) 2. 회복력",,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
2379,5359,kinship,"명 1. 친족(임), 친척 관계 2. 연대감 (= affinity, fellowship)",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2600,5360,reunion,"명 1. 재회; 재결합 2. 동창회, (오랜만의) 모임",,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2401,5361,magnet,명 1. 자석 2. 사람의 마음을 끄는 것,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2430,5362,mission,"명 1. 임무 2. (스스로 부여한) 사명, 천직",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2415,5363,migrant,명 1. 이주자 2. 철새; (계절에 따라) 이동하는 동물,,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2385,5364,latitude,"명 1. 위도 2. (행동, 사상 등의) 자유; 허용 범위",,,,word,FALSE,85,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2441,5365,motion,"명 1. 움직임, 운동 (= movement)      2. 동작, 몸짓 3. 제안, 제의",,,,word,FALSE,18,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2451,5366,myth,명 1. 신화 2. 근거 없는 믿음 (= fallacy),,,,word,FALSE,28,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2407,5367,mastery,"명 1. 숙달, 통달 2. 지배(력)",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2492,5368,package,명 1. 소포 (= parcel)   2. (포장용) 상자; 포장한 상품 3. (여행 등의) 패키지,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2383,5369,landslide,명 1. 산사태 2. (선거에서) 압도적인 승리,,,,word,FALSE,96,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,3,B_어휘끝
2672,5370,subtitle,명 1. 부제 2. 자막,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2419,5371,mill,명 1. 방앗간 2. 공장         동 (가루가 되도록) 갈다 (= grind),,,,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
2446,5372,multitude,"명 1. 다수, 대량 2. 군중, 많은 사람",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2463,5373,observer,"명 1. 관찰자, 감시자 2. (회의 등의) 참관인",,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2316,5374,horn,명 1. (차량의) 경적 (= honk) 2. (동물의) 뿔,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2540,5375,premise,"명 1. (주장의) 전제 2. 건물이 딸린 토지, 구내",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2494,5376,panel,"명 1. (목재, 유리, 금속 등으로 된) 판 2. 천 조각 3. 토론 위원; 패널",,,,word,FALSE,60,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2406,5377,maneuver,"명 1. (기술적) 동작, 움직임; 책략 2. ((군사)) 작전행동",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2472,5378,outburst,"명 1. (감정의) 폭발, 분출 (= explosion) 2. (특정 활동의) 급격한 증가",,,,word,FALSE,89,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,B_어휘끝
2265,5379,formula,"명 1. ((화학, 수학)) 공식, -식(式) 2. 방법; 비결",,,,word,FALSE,16,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,B_어휘끝
2399,5380,lord,"명 1. ((영국)) (높은 신분의 남자) 귀족, -경(卿) 2. (중세 유럽의) 영주(領主) (= landlord)",,,,word,FALSE,40,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2268,5381,friction,"명 1. ((물리)) 마찰(력) 2. (의견의) 충돌, 불화 (= conflict)",,,,word,FALSE,47,,PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,2,B_어휘끝
2282,5382,globe,명 1. ((the -)) 지구; 세계 2. 구(球) (= sphere) 3. 지구본,,,,word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
2259,5383,fleet,"명 (해군) 함대, 선단 ((배의 무리))",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2424,5384,mischief,"명 (특히 아이들의) 장난, 못된 짓",,,,word,FALSE,53,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2723,5385,utensil,"명 (특히 가정용) 기구, 도구",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2471,5386,outbreak,"명 (전쟁, 질병 등의 갑작스런) 발생, 발발",,,,word,FALSE,65,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,4,B_어휘끝
2264,5387,format,명 (전반적인) 구성 방식 동 포맷을 만들다,,,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
2677,5388,surveillance,"명 (용의자, 죄수의) 감시",,,,word,FALSE,,,PDF: 어휘끝 수능 | 기존 엑셀 통합본,2,B_어휘끝
2425,5389,misconception,"명 (옳지 않은 정보에 근거한) 오해, 잘못된 생각                                                  29",,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
2275,5390,genre,"명 (예술 작품의) 장르, 유형",,,,word,FALSE,36,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2724,5391,vaccine,명 (예방) 백신,,,,word,FALSE,72,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
2508,5392,pendulum,명 (시계의) 추; 진자,,,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
