vocab_id,vocab_new_id,word,old_meaning_ko,new_meaning_ko,reasons
807,3143,get away with,1. (잘못된 행동을) 벌 받지 않고 해내다 2. 대충 넘어가다,(잘못된 행동을) 벌 받지 않고 해내다; 대충 넘어가다,numbered_markers_removed|wide_space_normalized
1540,3144,score,"1. 득점 2. 점수, 성적 3. ~라는 점            1. 득점하다 2. 채점하다","득점; 점수, 성적; ~라는 점; 득점하다; 채점하다",numbered_markers_removed|wide_space_normalized
795,3145,gaze,"빤히 보다, 응시하다 (        stare)   응시","빤히 보다, 응시하다 응시",english_parenthetical_removed|wide_space_normalized
397,3149,consent,"동의, 승낙        동의하다, 승낙하다 (        refuse)","동의, 승낙 동의하다, 승낙하다",english_parenthetical_removed|wide_space_normalized
817,3151,give away,1. 거저 주다 2. (비밀을) 누설하다,거저 주다; (비밀을) 누설하다,numbered_markers_removed|wide_space_normalized
638,3152,eloquent,"1. 웅변의, 청중을 사로잡는 2. 표현[표정]이 풍부한","웅변의, 청중을 사로잡는; 표현[표정]이 풍부한",numbered_markers_removed|wide_space_normalized
850,3153,grin,방긋 웃다       밝은 웃음,방긋 웃다 밝은 웃음,wide_space_normalized
1411,3155,rational,"1. 이성적인 2. 합리적인, 분별 있는","이성적인; 합리적인, 분별 있는",numbered_markers_removed|wide_space_normalized
1327,3157,precise,"정확한, 정밀한 (       exact)","정확한, 정밀한",english_parenthetical_removed|wide_space_normalized
1264,3159,partial,"1. 부분적인, 불완전한 2. 편애하는, 편파적인","부분적인, 불완전한; 편애하는, 편파적인",numbered_markers_removed|wide_space_normalized
568,3162,discourse,"담화, 담론 (     dialogue)     이야기를 하다, 논하다","담화, 담론 이야기를 하다, 논하다",english_parenthetical_removed|wide_space_normalized
25,3165,account,"1. 설명, 보고 2. 계좌         ((~ for)) 1. 설명하다 2. 차지하다","설명, 보고; 계좌 (); 설명하다; 차지하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1244,3168,outline,"1. 개요 2. 윤곽, 외형        1. 개요를 서술하다 2. 윤곽을 나타내다","개요; 윤곽, 외형; 개요를 서술하다; 윤곽을 나타내다",numbered_markers_removed|wide_space_normalized
768,3169,forge,1. 구축하다 2. 위조하다,구축하다; 위조하다,numbered_markers_removed|wide_space_normalized
2117,3170,creed,"명 1. (종교적) 교리(敎理) 2. 신념, 원칙","명 (종교적) 교리(敎理); 신념, 원칙",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
760,3171,flush,1. (얼굴이) 붉어지다 2. 물로 씻어내리다                  1. 홍조 2. 물로 씻어냄,(얼굴이) 붉어지다; 물로 씻어내리다; 홍조; 물로 씻어냄,numbered_markers_removed|wide_space_normalized
1403,3172,rage,"격노, 분노       격노하다","격노, 분노 격노하다",wide_space_normalized
1415,3173,realize,1. 깨닫다 2. 실현하다,깨닫다; 실현하다,numbered_markers_removed|wide_space_normalized
1568,3174,settle down,"1. 정착하다 2. 진정하다, 안정되다","정착하다; 진정하다, 안정되다",numbered_markers_removed|wide_space_normalized
2074,3176,come around,"1. (정기적으로) 돌아오다 2. 의식이 돌아오다, 정신이 들다 (= come to one’s senses)","(정기적으로) 돌아오다; 의식이 돌아오다, 정신이 들다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2745,3178,weary,"형 1. (몹시) 지친, 피곤한 (= tired, exhausted) 2. 싫증 난","형 (몹시) 지친, 피곤한; 싫증 난",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
409,3179,constrain,1. ~하게 만들다[강요하다] 2. 제한하다,~하게 만들다[강요하다]; 제한하다,numbered_markers_removed|wide_space_normalized
1864,3180,urge,1. 재촉하다 ( prompt) 2. 강제하다 3. 설득하다,재촉하다; 강제하다; 설득하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
96,3181,antipathy,반감 (      hostility),반감,english_parenthetical_removed|wide_space_normalized
1554,3182,sensation,"1. 감각, 지각력 2. 느낌, 기분 3. 엄청난 관심, 대소동","감각, 지각력; 느낌, 기분; 엄청난 관심, 대소동",numbered_markers_removed|wide_space_normalized
728,3186,fall down,1. 넘어지다 2. 떨어지다,넘어지다; 떨어지다,numbered_markers_removed|wide_space_normalized
1607,3195,solitary,"1. 혼자의, 혼자 하는 ( single) 2. 고립된, 외딴","혼자의, 혼자 하는; 고립된, 외딴",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
343,3197,commission,1. 위원회 2. 수수료 3. 위임(장)          1. 의뢰하다 2. 위임하다,위원회; 수수료; 위임(장); 의뢰하다; 위임하다,numbered_markers_removed|wide_space_normalized
611,3198,drop out,"1. 빠지다, 손을 떼다 2. 중퇴하다","빠지다, 손을 떼다; 중퇴하다",numbered_markers_removed|wide_space_normalized
2162,3201,disguise,"동 1. 변장하다, 위장하다 (= camouflage) 2. 숨기다, 감추다               명 변장, 위장","동 변장하다, 위장하다; 숨기다, 감추다 명 변장, 위장",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1812,3204,tragic,1. 비극적인 2. 매우 슬픈,비극적인; 매우 슬픈,numbered_markers_removed|wide_space_normalized
1901,3208,voluntary,"1. 자발적인 2. 자원봉사의, 무상으로 일하는","자발적인; 자원봉사의, 무상으로 일하는",numbered_markers_removed|wide_space_normalized
546,3211,dictate,"1. 받아쓰게 하다 2. 명령하다, 지시하다","받아쓰게 하다; 명령하다, 지시하다",numbered_markers_removed|wide_space_normalized
541,3212,devote,"(노력·시간을) 바치다, 기울이다 (            dedicate)","(노력·시간을) 바치다, 기울이다",english_parenthetical_removed|wide_space_normalized
2616,3213,scheme,명 1. (정부나 정당의) 계획 2. 책략       동 1. 계획하다 2. 책략을 꾸미다 (= plot),명 (정부나 정당의) 계획; 책략 동 계획하다; 책략을 꾸미다,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
521,3214,deposit,"1. 계약금, 보증금 2. 예금 3. 퇴적물, 침전물","계약금, 보증금; 예금; 퇴적물, 침전물",numbered_markers_removed|wide_space_normalized
517,3215,deny,"1. 부정하다, 인정하지 않다 2. 거절하다","부정하다, 인정하지 않다; 거절하다",numbered_markers_removed|wide_space_normalized
515,3216,demonstrate,1. 입증하다 2. (사용법 등을) 설명하다 3. 시위하다,입증하다; (사용법 등을) 설명하다; 시위하다,numbered_markers_removed|wide_space_normalized
1224,3218,opponent,1. 상대 2. 반대자,상대; 반대자,numbered_markers_removed|wide_space_normalized
2128,3219,deem,"동 (~로) 여기다, 생각하다 (= consider)","동 (~로) 여기다, 생각하다",english_parenthetical_removed|wide_space_normalized
1855,3221,undertake,"(undertook–undertaken) 1. 착수하다, 맡다 2. 약속하다","착수하다, 맡다; 약속하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1753,3222,take on,1. ~을 떠맡다 2. ~을 고용하다,~을 떠맡다; ~을 고용하다,numbered_markers_removed|wide_space_normalized
2214,3227,enlist,"동 1. 입대하다, 징집하다 2. (협조, 참여를) 요청하다","동 입대하다, 징집하다; (협조, 참여를) 요청하다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
15,3229,abstain,"1. 기권하다 2. 삼가다, 절제하다","기권하다; 삼가다, 절제하다",numbered_markers_removed|wide_space_normalized
431,3232,converse,"거꾸로 된, 반대의            ((the ~)) 정반대     대화하다","거꾸로 된, 반대의 () 정반대 대화하다",english_parenthetical_removed|wide_space_normalized
428,3233,contribute,1. 기여하다 2. 기부하다,기여하다; 기부하다,numbered_markers_removed|wide_space_normalized
416,3234,contemplate,1. 심사숙고하다 2. 응시하다 3. 예상하다,심사숙고하다; 응시하다; 예상하다,numbered_markers_removed|wide_space_normalized
381,3236,conduct,1. 수행하다 2. 이끌다 3. 처신하다 4. 지휘하다,수행하다; 이끌다; 처신하다; 지휘하다,numbered_markers_removed|wide_space_normalized
352,3237,comparative,1. 비교의 2. 상대적인,비교의; 상대적인,numbered_markers_removed|wide_space_normalized
348,3238,commute,"통근하다         통근 (거리), 통학 (거리)","통근하다 통근 (거리), 통학 (거리)",wide_space_normalized
344,3240,commit,"1. (죄를) 범하다 2. 약속하다 3. 전념하다, 헌신하다","(죄를) 범하다; 약속하다; 전념하다, 헌신하다",numbered_markers_removed|wide_space_normalized
303,3242,cite,1. 인용하다 2. 언급하다 3. (법정으로) 소환하다,인용하다; 언급하다; (법정으로) 소환하다,numbered_markers_removed|wide_space_normalized
268,3245,carve,1. 베다 2. (어떤 모양으로) 새기다,베다; (어떤 모양으로) 새기다,numbered_markers_removed|wide_space_normalized
2079,3250,come up with,생각해내다 (= hit on[upon]); 제시[제안]하다,생각해내다; 제시[제안]하다,english_parenthetical_removed|wide_space_normalized
332,3252,come through,"1. 성공하다, 해내다 2. 살아남다","성공하다, 해내다; 살아남다",numbered_markers_removed|wide_space_normalized
2076,3253,come into,"1. (유산으로) 물려받다 (= inherit) 2. (중요하게) 작용하다, 영향을 끼치다","(유산으로) 물려받다; (중요하게) 작용하다, 영향을 끼치다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
224,3256,break with,1. (전통·생각 따위를) 버리다 2. 결별하다,(전통·생각 따위를) 버리다; 결별하다,numbered_markers_removed|wide_space_normalized
188,3266,beat,"(beat - beaten) 1. 이기다 2. 치다, 때리다 3. 능가하다 4. (심장이) 고동치다","이기다; 치다, 때리다; 능가하다; (심장이) 고동치다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
148,3269,attend,"1. 참석[출석]하다 2. 돌보다 3. ~에 수반하다 4. 다루다, 처리하다","참석[출석]하다; 돌보다; ~에 수반하다; 다루다, 처리하다",numbered_markers_removed|wide_space_normalized
146,3273,attain,"1. 달성하다, 이루다 2. 이르다, 달하다","달성하다, 이루다; 이르다, 달하다",numbered_markers_removed|wide_space_normalized
1317,3274,portion,1. 부분 2. 1인분 3. 몫,부분; 1인분; 몫,numbered_markers_removed|wide_space_normalized
1990,3277,ascribe,동 (원인 등을 ~에) 돌리다; 탓으로 돌리다 (= attribute),동 (원인 등을 ~에) 돌리다; 탓으로 돌리다,english_parenthetical_removed|wide_space_normalized
59,3278,affirm,"단언하다, 확언하다 (          confirm)","단언하다, 확언하다",english_parenthetical_removed|wide_space_normalized
48,3279,admit,1. 인정[시인]하다 2. 입장[입학]을 허가하다,인정[시인]하다; 입장[입학]을 허가하다,numbered_markers_removed|wide_space_normalized
925,3280,impulse,"1. 충동, 욕구 2. 추진(력)","충동, 욕구; 추진(력)",numbered_markers_removed|wide_space_normalized
2734,3285,vice,"명 악; 악덕 (↔ virtue 선; 미덕)   형 대리의, 부(副)-","명 악; 악덕 형 대리의, 부(副)-",english_parenthetical_removed|wide_space_normalized
1299,3287,phenomenon,"현상, 사건 (복수형 phenomena)","현상, 사건",english_parenthetical_removed|wide_space_normalized
738,3288,ferment,"발효시키다        불안, 정치적 동요","발효시키다 불안, 정치적 동요",wide_space_normalized
2531,3289,posture,명 자세; 태도 (= attitude),명 자세; 태도,english_parenthetical_removed|wide_space_normalized
132,3291,asset,"1. 자산, 재산 2. 자산(이 되는 사람·물건)","자산, 재산; 자산(이 되는 사람·물건)",numbered_markers_removed|wide_space_normalized
803,3295,geology,1. 지질학 2. (어떤 지역의) 지질학적 특징,지질학; (어떤 지역의) 지질학적 특징,numbered_markers_removed|wide_space_normalized
802,3296,geography,"1. 지리학 2. 지형, 지리","지리학; 지형, 지리",numbered_markers_removed|wide_space_normalized
790,3297,furthermore,"더욱이, 게다가 (          moreover)","더욱이, 게다가",english_parenthetical_removed|wide_space_normalized
2254,3298,fiber,/ fibre                    명 섬유(질),명 섬유(질),leading_slash_english_removed
2352,3305,ingredient,"명 1. (특히 요리의) 재료, 성분 2. 구성 요소","명 (특히 요리의) 재료, 성분; 구성 요소",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2242,3306,extinguish,"동 (불을) 끄다, 소멸시키다 (= put out)","동 (불을) 끄다, 소멸시키다",english_parenthetical_removed|wide_space_normalized
732,3312,fasten,"1. 매다, 채우다 2. 잠그다 3. 고정시키다","매다, 채우다; 잠그다; 고정시키다",numbered_markers_removed|wide_space_normalized
712,3316,external,"외부의, 밖의 (       internal)","외부의, 밖의",english_parenthetical_removed|wide_space_normalized
1301,3320,physical,"1. 육체의, 신체적인 2. 물질적인","육체의, 신체적인; 물질적인",numbered_markers_removed|wide_space_normalized
1857,3331,unique,1. 독특한 2. 유일(무이)한,독특한; 유일(무이)한,numbered_markers_removed|wide_space_normalized
686,3332,eventually,"결국, 최종적으로, 마침내 (           finally)","결국, 최종적으로, 마침내",english_parenthetical_removed|wide_space_normalized
1688,3336,subject,1. 주제 2. 과목          영향을 받는      복종시키다,주제; 과목 영향을 받는 복종시키다,numbered_markers_removed|wide_space_normalized
1097,3337,major,"1. 중요한, 주요한 2. 대다수의, 큰 쪽의              전공      ((~ in)) 전공하다","중요한, 주요한; 대다수의, 큰 쪽의 전공 () 전공하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1350,3342,privilege,"특권, 특전        특권을 주다","특권, 특전 특권을 주다",wide_space_normalized
2367,3343,intrinsic,"형 고유한, 본질적인 (= inherent, innate)","형 고유한, 본질적인",english_parenthetical_removed|wide_space_normalized
2208,3345,empower,"동 (~할) 권한[자격]을 주다 (= entitle, authorize); ~할 수 있도록 하다 (= enable)",동 (~할) 권한[자격]을 주다; ~할 수 있도록 하다,english_parenthetical_removed|wide_space_normalized
1745,3349,taboo,금기      금기의,금기 금기의,wide_space_normalized
1139,3351,merit,"1. 장점 2. (칭찬할 만한) 가치, 우수성","장점; (칭찬할 만한) 가치, 우수성",numbered_markers_removed|wide_space_normalized
70,3353,alert,"방심하지 않는, 조심하는                경고하다        경계","방심하지 않는, 조심하는 경고하다 경계",wide_space_normalized
2606,3355,rubbish,"명 쓰레기; 폐물(= garbage, litter)",명 쓰레기; 폐물,english_parenthetical_removed
1795,3356,throw away,1. 버리다 2. 낭비하다,버리다; 낭비하다,numbered_markers_removed|wide_space_normalized
1731,3359,swallow,삼키다       1. 삼키기 2. 제비,삼키다; 삼키기; 제비,numbered_markers_removed|wide_space_normalized
625,3361,edge,"1. 가장자리, 끝 2. (칼 등의) 날             조금씩 움직이다","가장자리, 끝; (칼 등의) 날 조금씩 움직이다",numbered_markers_removed|wide_space_normalized
1626,3363,spill,"(spilled/spilt - spilled/spilt) 엎지르다, 흘리다          유출","엎지르다, 흘리다 유출",english_parenthetical_removed|wide_space_normalized
2637,3364,slam,동 1. (문 등을) 쾅 닫다 2. 힘껏 밀다[던지다]; 내동댕이치다,동 (문 등을) 쾅 닫다; 힘껏 밀다[던지다]; 내동댕이치다,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1380,3366,provoke,1. 유발하다 2. 화나게 하다,유발하다; 화나게 하다,numbered_markers_removed|wide_space_normalized
1254,3367,overlook,1. 간과하다 2. 못 본 체하다 3. 내려다보다,간과하다; 못 본 체하다; 내려다보다,numbered_markers_removed|wide_space_normalized
1182,3369,neglect,"1. 방치하다, 소홀히 하다 2. 무시하다             태만, 소홀","방치하다, 소홀히 하다; 무시하다 태만, 소홀",numbered_markers_removed|wide_space_normalized
567,3371,discourage,"1. 용기를 잃게 하다, 낙담시키다 2. 단념시키다","용기를 잃게 하다, 낙담시키다; 단념시키다",numbered_markers_removed|wide_space_normalized
2369,3373,intrude,"동 1. (가서는 안 될 곳에) 자기 마음대로 가다, 침범하다","동 (가서는 안 될 곳에) 자기 마음대로 가다, 침범하다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
991,3375,interfere,1. 간섭하다 2. 방해하다,간섭하다; 방해하다,numbered_markers_removed|wide_space_normalized
901,3376,ignore,1. 무시하다 2. 못 본 척하다,무시하다; 못 본 척하다,numbered_markers_removed|wide_space_normalized
2319,3377,humiliate,"동 굴욕감을 느끼게 하다, 창피를 주다 (= shame)","동 굴욕감을 느끼게 하다, 창피를 주다",english_parenthetical_removed|wide_space_normalized
864,3379,hang up,"1. ~을 걸다, 매달다 2. 전화를 끊다","~을 걸다, 매달다; 전화를 끊다",numbered_markers_removed|wide_space_normalized
2191,3385,dump,동 (쓰레기 등을) 내버리다 (= discard),동 (쓰레기 등을) 내버리다,english_parenthetical_removed|wide_space_normalized
1069,3386,litter,"잡동사니, 쓰레기         어지르다","잡동사니, 쓰레기 어지르다",wide_space_normalized
513,3388,delude,"속이다, 착각하게 하다 (        deceive)","속이다, 착각하게 하다",english_parenthetical_removed|wide_space_normalized
462,3391,criticize,"1. 비판하다, 비난하다 2. 비평하다","비판하다, 비난하다; 비평하다",numbered_markers_removed|wide_space_normalized
286,3393,cheat,속이다       1. 사기꾼 2. 속이기,속이다; 사기꾼; 속이기,numbered_markers_removed|wide_space_normalized
201,3394,blame,"비난하다, ~을 탓하다           비난, 책망","비난하다, ~을 탓하다 비난, 책망",wide_space_normalized
2048,3398,bully, (약자를) 괴롭히는 사람; (약자를) 괴롭,(약자를) 괴롭히는 사람; (약자를) 괴롭,wide_space_normalized
113,3399,aquatic,1. 물의 2. 물속에 사는,물의; 물속에 사는,numbered_markers_removed|wide_space_normalized
1616,3402,spare,"1. (시간·돈을) 할애하다, 내다 2. (고생 등을) 면하게 하다               여분의","(시간·돈을) 할애하다, 내다; (고생 등을) 면하게 하다 여분의",numbered_markers_removed|wide_space_normalized
707,3405,expose,"1. 드러내다, 노출시키다 2. 폭로하다","드러내다, 노출시키다; 폭로하다",numbered_markers_removed|wide_space_normalized
591,3406,disturb,1. 방해하다 2. 어지럽히다,방해하다; 어지럽히다,numbered_markers_removed|wide_space_normalized
562,3407,discard,"버리다, 포기하다 (          abandon)","버리다, 포기하다",english_parenthetical_removed|wide_space_normalized
532,3410,despite,~에도 불구하고 (       in spite of),~에도 불구하고,english_parenthetical_removed|wide_space_normalized
465,3417,crude,"1. 천연 그대로의, 가공하지 않은 2. 조잡한","천연 그대로의, 가공하지 않은; 조잡한",numbered_markers_removed|wide_space_normalized
448,3418,count out,1. 세어보다 2. ~을 제외하다,세어보다; ~을 제외하다,numbered_markers_removed|wide_space_normalized
446,3419,count,"1. 세다, 계산하다 2. 간주하다 3. 중요하다","세다, 계산하다; 간주하다; 중요하다",numbered_markers_removed|wide_space_normalized
2139,3421,demerit,"명 1. 단점, 결점 2. (성적표 등에 기재되는) 벌점","명 단점, 결점; (성적표 등에 기재되는) 벌점",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2735,3423,viewpoint,"명 견해, 관점 (= point of view, standpoint)","명 견해, 관점",english_parenthetical_removed|wide_space_normalized
126,3424,aspect,1. 측면 2. 방향,측면; 방향,numbered_markers_removed|wide_space_normalized
576,3427,dispensable,"없어도 되는, 불필요한 (          indispensable)","없어도 되는, 불필요한",english_parenthetical_removed|wide_space_normalized
2080,3429,commerce,명 상업; 무역 (= trade),명 상업; 무역,english_parenthetical_removed|wide_space_normalized
323,3430,combine,1. 결합하다[되다] 2. 겸비하다,결합하다[되다]; 겸비하다,numbered_markers_removed|wide_space_normalized
2738,3438,visual,"시각의, (눈으로) 보는
cf. visualize 시각화하다 visually 시각적으로","시각의, (눈으로) 보는 cf. visualize 시각화하다 visually 시각적으로",linebreak_or_tab_normalized
1905,3439,vulnerable,"1. 상처받기 쉬운 2. 취약한, 저항력이 없는","상처받기 쉬운; 취약한, 저항력이 없는",numbered_markers_removed|wide_space_normalized
1377,3448,prove,"(proved–proved / proven) 1. 증명하다, 입증하다 2. (~으로) 판명되다","증명하다, 입증하다; (~으로) 판명되다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2517,3449,pick up,"1. (차로) 데리러 가다 2. 개선되다, 좋아지다 3. 들어서 익히다","(차로) 데리러 가다; 개선되다, 좋아지다; 들어서 익히다",numbered_markers_removed|wide_space_normalized
900,3451,identify,1. (신원 등을) 확인하다 2. ((~ with)) (~와) 동일시하다,(신원 등을) 확인하다; () (~와) 동일시하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
863,3452,hang on,"1. ~에 매달리다, 걸다 2. 기다리다","~에 매달리다, 걸다; 기다리다",numbered_markers_removed|wide_space_normalized
680,3453,estimate,"(가치 등을) 추정하다, 평가하다                 1. 추정 2. 견적서","(가치 등을) 추정하다, 평가하다; 추정; 견적서",numbered_markers_removed|wide_space_normalized
610,3455,drop off,1. ~을 도중에 차에서 내려놓다 2. 줄다,~을 도중에 차에서 내려놓다; 줄다,numbered_markers_removed|wide_space_normalized
2146,3456,describe,"동 묘사하다, 서술하다 (= depict, portray)","동 묘사하다, 서술하다",english_parenthetical_removed|wide_space_normalized
1621,3457,specific,"1. 구체적인, 명확한 2. 특정한","구체적인, 명확한; 특정한",numbered_markers_removed|wide_space_normalized
682,3463,ethics,1. 윤리학 2. 윤리,윤리학; 윤리,numbered_markers_removed|wide_space_normalized
301,3467,circulate,1. 순환하다[시키다] 2. (소문 등이) 퍼지다 3. 배포하다,순환하다[시키다]; (소문 등이) 퍼지다; 배포하다,numbered_markers_removed|wide_space_normalized
203,3468,blend,"1. 섞다, 혼합하다 2. 조화되다, 어울리다            혼합물","섞다, 혼합하다; 조화되다, 어울리다 혼합물",numbered_markers_removed|wide_space_normalized
915,3475,impersonal,1. 개인적인 감정을 섞지 않은 2. 비인격적인,개인적인 감정을 섞지 않은; 비인격적인,numbered_markers_removed|wide_space_normalized
691,3482,excess,"초과, 과잉        초과한","초과, 과잉 초과한",wide_space_normalized
1129,3485,medication,1. 약물 2. 약물 치료,약물; 약물 치료,numbered_markers_removed|wide_space_normalized
178,3486,be for,1. 찬성하다 2. 지지하다,찬성하다; 지지하다,numbered_markers_removed|wide_space_normalized
419,3487,content,1. ((~s)) 내용(물) 2. 함유량 3. (연설·문서 등의) 내용,() 내용(물); 함유량; (연설·문서 등의) 내용,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1463,3490,reproduce,"1. 번식하다 2. 재생하다, 재현하다 3. 복사하다, 복제하다","번식하다; 재생하다, 재현하다; 복사하다, 복제하다",numbered_markers_removed|wide_space_normalized
40,3491,adapt,1. 적응하다[시키다] 2. 개조하다,적응하다[시키다]; 개조하다,numbered_markers_removed|wide_space_normalized
1962,3493,altruism,"명 이타주의, 이타심 (↔ selfishness 이기주의; 이기적임)","명 이타주의, 이타심",english_parenthetical_removed|wide_space_normalized
1874,3495,vain,"1. 헛된, 무익한 2. 허영심이 강한","헛된, 무익한; 허영심이 강한",numbered_markers_removed|wide_space_normalized
792,3496,futile,"쓸모없는, 무익한 (         worthwhile)","쓸모없는, 무익한",english_parenthetical_removed|wide_space_normalized
44,3498,adhere to,1. 고수[고집]하다 2. 들러붙다,고수[고집]하다; 들러붙다,numbered_markers_removed|wide_space_normalized
1275,3499,pay off,1. 전액을 지불하다 2. 대가를 얻다,전액을 지불하다; 대가를 얻다,numbered_markers_removed|wide_space_normalized
1951,3504,adverse,"형 반대하는, 거스르는; 불리한 (↔ advantageous 유리한)","형 반대하는, 거스르는; 불리한",english_parenthetical_removed|wide_space_normalized
1635,3510,square,1. 정사각형 2. 광장 3. 제곱                정사각형의,정사각형; 광장; 제곱 정사각형의,numbered_markers_removed|wide_space_normalized
2662,3512,stream,"명 1. 개울, 시내 2. (계속 이어진) 줄, 흐름 (= flow)","명 개울, 시내; (계속 이어진) 줄, 흐름",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1584,3513,signify,"1. 의미하다, 나타내다 2. 중요하다, 중대하다","의미하다, 나타내다; 중요하다, 중대하다",numbered_markers_removed|wide_space_normalized
2333,3519,impartial,"형 공정한, 공평한 (= fair, unbiased)","형 공정한, 공평한",english_parenthetical_removed|wide_space_normalized
877,3520,herd,"(짐승의) 떼, 무리        떼를 짓다","(짐승의) 떼, 무리 떼를 짓다",wide_space_normalized
756,3524,flock,"떼, 무리     모이다, 떼를 지어 가다","떼, 무리 모이다, 떼를 지어 가다",wide_space_normalized
673,3526,equivalent,"1. 동등한, 대등한 2. ~에 상당하는           동등한 것","동등한, 대등한; ~에 상당하는 동등한 것",numbered_markers_removed|wide_space_normalized
2236,3529,exclaim,"동 소리치다, 외치다 (= shout)","동 소리치다, 외치다",english_parenthetical_removed|wide_space_normalized
6,3530,abbreviation,"1. 생략, 단축 2. 약어, 약자","생략, 단축; 약어, 약자",numbered_markers_removed|wide_space_normalized
97,3532,antonym,반의어 (       synonym),반의어,english_parenthetical_removed|wide_space_normalized
5565,3552,discipline,"훈육, 규율; 학문 분야 (discipline의 오타)","훈육, 규율; 학문 분야",english_parenthetical_removed|wide_space_normalized
5247,3571,activist,"활동가
cf. activism (정치적 목적을 위한) 행동주의",활동가 cf. activism (정치적 목적을 위한) 행동주의,linebreak_or_tab_normalized
2402,3611,magnificent,"형 훌륭한, 장엄한 (= splendid)","형 훌륭한, 장엄한",english_parenthetical_removed|wide_space_normalized
2483,3619,overdue,"형 지불 기한이 지난, 연체의 (= delayed)","형 지불 기한이 지난, 연체의",english_parenthetical_removed|wide_space_normalized
2686,3623,tactical,형 전술적인; 전략적인 (= strategic),형 전술적인; 전략적인,english_parenthetical_removed|wide_space_normalized
2297,3625,handicapped,형 장애가 있는 (= disabled),형 장애가 있는,english_parenthetical_removed|wide_space_normalized
2626,3626,selfless,"형 이타적인, 사심 없는 (= altruistic) (↔ selfish 이기적인)","형 이타적인, 사심 없는",english_parenthetical_removed|wide_space_normalized
2354,3631,injurious,"형 손상을 주는, 해로운 (= harmful)","형 손상을 주는, 해로운",english_parenthetical_removed|wide_space_normalized
2400,3632,lyric,형 서정시의          명 1. 서정시 2. ((주로 복수형)) 노래 가사,형 서정시의 명 서정시; ((주로 복수형)) 노래 가사,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2465,3652,offshore,"형 1. 해안의, 연안의 2. 국외의          부 앞바다에; (육지에서) 바다로","형 해안의, 연안의; 국외의 부 앞바다에; (육지에서) 바다로",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2470,3653,organic,"형 1. 유기농의 2. 유기체의, 생물의","형 유기농의; 유기체의, 생물의",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2722,3654,unreasonable,"형 1. 불합리한 (= irrational) 2. (가격, 요구 등이) 부당한, 터무니없는","형 불합리한; (가격, 요구 등이) 부당한, 터무니없는",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2504,3655,pathetic,"형 1. 불쌍한, 애처로운 2. 서투른, 형편없는","형 불쌍한, 애처로운; 서투른, 형편없는",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2391,3656,liable,형 1. 법적 책임이 있는 2. ~하기 쉬운 (= likely),형 법적 책임이 있는; ~하기 쉬운,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2337,3657,imperative,형 1. 반드시 해야 하는 (= essential)     2. 명령적인; ((문법)) 명령법의,형 반드시 해야 하는; 명령적인; ((문법)) 명령법의,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2452,3658,naked,"형 1. 나체의, 벌거벗은 (= bare)       2. 육안의","형 나체의, 벌거벗은; 육안의",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2622,3659,sedentary,형 1. (활동 등이) 주로 앉아서 하는 2. 한 곳에 머물러 사는,형 (활동 등이) 주로 앉아서 하는; 한 곳에 머물러 사는,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2721,3660,unequal,"형 1. (크기, 양 등이) 같지 않은 2. 불공평한","형 (크기, 양 등이) 같지 않은; 불공평한",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
